Datetime,User,Tweet Id,Text
2022-12-19 18:00:01+00:00,GetFitMining,1604899367646687232,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/VqqHwMYKzQ"
2022-12-19 16:32:27+00:00,GetFitMining,1604877332698759169,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/E8BqCjcSYv"
2022-12-18 14:32:49+00:00,Cryptos73941850,1604484836768772096,"Would you like to pay your #holidays with cryptos?

$DBnB @DecentraBnB is the #crypto #airbnb! 
- #Dapp already live (new version is coming) 
- #Travel2Earn is coming
- #buyback soon

Don't miss today's AMA with @MajesticDrama @Eric4thCrypto @MoeFarmani

https://t.co/VA1ifKgxCo"
2022-12-17 08:05:59+00:00,KnShayeMedia,1604025100654837761,EVERYDAY! Just Sayin…🤯 #GetFit #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/nkuskcajRO https://t.co/eeikGPSKWq
2022-12-16 21:30:00+00:00,GetFitMining,1603865048656461824,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/gV5QOqvrxs"
2022-12-16 20:30:00+00:00,GetFitMining,1603849947413094400,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/dyuDkpDx9y"
2022-12-16 19:46:14+00:00,GetFitMining,1603838934215188480,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/ae464eNzWa"
2022-12-16 17:11:30+00:00,unstoppableweb,1603799996104589312,"3/ You can now use Login with Unstoppable in @ArivaWonderland, a unique blockchain travel game that lets you travel in time and travel2earn ✈️ 

Now boarding here: https://t.co/FRzgUkahAa https://t.co/63nUrZJ1R3"
2022-12-16 14:58:13+00:00,Abhijeetcg,1603766450862575616,"🔸#Metaverse has the capability to transform every sphere of our society 

🔹#ArivaWonderland will unite #Metaverse and #Tourism 

🔸#Travel2Earn will be one of the ways to earn $ARV as reward for travelling and taking part in activities in #ArivaWonderland

#Web3 #Ariva #altcoin https://t.co/iou9Q7zsmu"
2022-12-15 22:00:00+00:00,GetFitMining,1603510209284022288,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/HIqNGZEE9g"
2022-12-15 20:00:00+00:00,GetFitMining,1603480011217899521,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/bVkJdcOwuK"
2022-12-15 19:00:01+00:00,GetFitMining,1603464914760306694,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/uYcPwnvPpG"
2022-12-15 17:54:00+00:00,GetFitMining,1603448301785088000,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsQlK If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/XE5Ehoanjp"
2022-12-15 13:27:05+00:00,Mahdi54732781,1603381129800736769,"@DecentraBnB Travel2earn 🤑🤑 that a great idea , $DBNB implements this idea for the first time in the world 🔥🔥🔥"
2022-12-15 07:37:27+00:00,ArivaWonderland,1603293142824124416,"#Travel2Earn will be one of the ways to earn $ARV as reward for travelling and taking part in activities in #ArivaWonderland.

 This feature will make the #metaverse fun and beneficial to the users. It is almost here.

 Look out for new updates ⚙

#BNBChain #BuildonBNBChain https://t.co/lFNsmPnWHl"
2022-12-14 07:27:17+00:00,KnShayeMedia,1602928195577290753,So Many Great Things Happening In This Project! 🧐World-Changing! Mind-Blowing!Let’s #GetFit! #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/JqhPgnDYaj
2022-12-13 19:37:35+00:00,GetFitMining,1602749594571403266,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/KGHR3c8rey"
2022-12-13 14:12:39+00:00,ArivaWonderland,1602667823582568448,"Hard work with dedication creates success 🙌 

Buckle up for more interesting updates to be patched into #ArivaWonderland travel #metaverse.

#BNBChain #Travel2Earn #BuildonBNBChain https://t.co/1Rv7UfmrFg"
2022-12-13 13:31:05+00:00,ALHarp55,1602657363064156160,"#GetFit, the gift that keeps on giving #CryptoRewards 24/7/365 as you #Move2Earn, #Play2Earn,#Travel2Earn. https://t.co/QLwdAsayk7"
2022-12-12 03:18:33+00:00,GetFit_Mining,1602140826343280642,"GetFit Mining. The first web3 app that takes your daily activities, walking, running, swimming, exercising, workouts, travel and more into energy that mines multiple crypto currencies. A fun app that you can #Move2Earn #Travel2Earn #Share2Earn #Play2Earn #GetFitMining #Crypto https://t.co/m0xYTErWMc"
2022-12-10 17:23:04+00:00,highterthinking,1601628579548143616,@jewelzcrypto I love #GetFit too! #Move2Earn  #Play2Earn  #Travel2Earn
2022-12-10 00:00:00+00:00,GetFitMining,1601366083247611904,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/k9jg2vj5vJ"
2022-12-09 20:52:00+00:00,GetFitMining,1601318769024028673,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/0gNq6iC94h"
2022-12-09 19:30:00+00:00,GetFitMining,1601298133215891456,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/ZwgwTMHK1z"
2022-12-09 10:38:22+00:00,KnShayeMedia,1601164344762732544,"Let’s #GetFit @A1Fit4LifeEarn @fitforwardgroup @highterthinking 
 #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/6pgFCuf7y4"
2022-12-08 20:02:46+00:00,highterthinking,1600943993654607872,It’s possible! #Everyone can #GetFit. #Move2Earn #Play2Earn #Travel2Earn https://t.co/wOkBrKbQY9
2022-12-08 17:48:23+00:00,highterthinking,1600910171865505793,I’m doing the same too today! #gettingstronger #ilovegetfit #GetFit #Move2Earn #Play2Earn #Travel2Earn https://t.co/inFsNMAJcE
2022-12-08 16:32:49+00:00,NobleMoody_357,1600891155541295104,"What happened to the good people that just want to see everyone win, even though we know it’s impossible or is it?  #GetFit #Move2Earn #Play2Earn #Travel2Earn"
2022-12-08 06:12:28+00:00,KnShayeMedia,1600735040815910912,DM me for details! 🧐⛵️🏋🏽‍♂️🏊‍♀️🚴‍♂️🐕💃🏾✈️🚘🚶‍♀️🚂 #GetFit #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/8Svoio1fGI
2022-12-08 06:05:20+00:00,KnShayeMedia,1600733247238914048,Beat my personal record today! 💃🏾Nothing like challenging yourself to achieve MORE! With GETFIT you achieve a DOUBLE win! Not only are you working towards a healthier you BUT you are getting paid to do it! 🤷🏾‍♀️ #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/rI57MDgiCy
2022-12-06 21:25:29+00:00,sybwealth,1600240034459701249,"@GetFitMining Let's Getfit! Better health, increased wealth! Who's in? #GetFitmining #move2earn #travel2earn"
2022-12-06 20:39:56+00:00,ArivaWonderland,1600228568885182464,"Still wondering about this new area in #ArivaWonderland? 

Tell the community what you think it is; comment your answer 😉

#BNB #Travel2Earn #BuildonBNBChain #Metaverse https://t.co/D87BZLbYRO"
2022-12-05 08:26:44+00:00,NobleMoody_357,1599681664916942848,"#GetFit with our #Move2Earn #Play2Earn &amp; #Travel2Earn interactive, programatic, algorithmic NFTs! https://t.co/4KozT5uD2p https://t.co/nXTMpqjOjC"
2022-12-05 07:10:12+00:00,KnShayeMedia,1599662404811427841,And We’re JUST GETTING STARTED! 🤯💃🏾🚴‍♂️🏋🏽‍♂️🚂🚘🐕🏊‍♀️⛵️ ✈️#GetFit #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/TqWGdUHm6v
2022-12-03 20:14:57+00:00,highterthinking,1599135119948017664,Absolutely the #smallthings #GetFit #solutions #Move2Earn #Play2Earn  #Travel2Earn #earnedrewards #letsgetfit https://t.co/4A5f6oXFky
2022-12-03 05:26:29+00:00,KnShayeMedia,1598911530124263424,Get with #GetFit for the holidays! 🔥 #GetFit #Tagcoin #Tagprotocol #GFAM #Move2Earn #Travel2Earn #Play2Earn #NFTs https://t.co/aZw125VrEq
2022-12-03 05:18:59+00:00,KnShayeMedia,1598909640644837377,Mic drop!!! #GetFit #Move2Earn #Play2Earn #Travel2Earn https://t.co/CgvmJFHP2J
2022-12-02 16:45:35+00:00,Meta_Tourism,1598720041205215232,"Much better be like a #Touristologists! 
Visualizing #Blockchain improving #OperationsAndProcessess of #Tourism Enterprises!
A)Sharing Identity with privacy 
B)Shared Ownership (#Travel2Earn)
C)Customized Micro-payments in Real-Time
https://t.co/Zo3Hfha2h0"
2022-12-02 01:49:06+00:00,sybwealth,1598494432944324608,"@GetFitMining Let's give gifts that keep on giving!
#GetFitmining #move2earn #travel2earn"
2022-12-01 19:05:54+00:00,GetFitMining,1598392966078468097,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/WexS1WwXIl"
2022-12-01 12:35:00+00:00,vEmpireDDAO,1598294592461438979,How YOU can use @locanation_TH's Travel2Earn platform... 👇 https://t.co/HTCEVf6KSq
2022-12-01 02:00:01+00:00,GetFitMining,1598134793811636224,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/VKa1ubr32K"
2022-12-01 01:26:00+00:00,GetFitMining,1598126232494919681,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/6gh02RmizP"
2022-12-01 00:00:01+00:00,GetFitMining,1598104594994929667,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/50WU2NjVbe"
2022-11-30 23:00:00+00:00,GetFitMining,1598089492157571073,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/cOIH7SdUJC"
2022-11-28 13:22:04+00:00,DesignToei,1597219274627887104,"SR level NFT PFP from #tripster project on #Etherum chain. The interesting​ is #share2earn &amp; #travel2earn. A holder will gain at least 15% return from commission when buying fm their partners via ref link.

See: https://t.co/zWLKXBFmmP https://t.co/iUiw9is7me"
2022-11-28 13:00:01+00:00,vEmpireDDAO,1597213725538148352,"1 Hour ⏳

Tune in for alpha directly from the world's first Travel2Earn platform, @locanation_TH 🔥

We will be discussing how they are revolutionizing crypto and how YOU can get involved ✍️ https://t.co/HTCEVeP9tQ https://t.co/aUfFkDbVH3"
2022-11-27 14:12:00+00:00,vEmpireDDAO,1596869451277910016,"1 MORE DAY ⏳

Tune in tomorrow for our #VentureSpaces episode with @locanation_TH for ultimate Travel2Earn alpha 🔥

We will be talking about their recent project developments, what's in store for the future, and how YOU can earn from exploring! 🤯

Don't miss it👇 https://t.co/HTCEVf6KSq"
2022-11-26 14:44:48+00:00,sybwealth,1596515320419995648,"@GetFitMining Life style change, here we come! #GetFitmining #move2earn #travel2earn"
2022-11-26 10:37:33+00:00,unfearyp7,1596453096338599936,"@Airtnt_io @Airtnt_io has made travelling alot easier and not only that,you can actually earn some TnT tokens when travelling
#TravelMadeEasy
#AirTnT
#NFT
#Travel2Earn
#TnT"
2022-11-23 15:04:42+00:00,sybwealth,1595433163651796992,"@GetFitMining Let's get moving, it'll be an all around benefit! Let's go!
#GetFitmining, #move2earn, #travel2earn"
2022-11-23 01:57:47+00:00,AgnesRobinsonA1,1595235127600242688,Monetize your movements - Move2Earn Travel2Earn @AgnesRobinsonA1 @NobleMoody_357  #GetFit https://t.co/KB7CzSL244
2022-11-22 13:34:53+00:00,ALHarp55,1595048171910070272,"@AtamaiTravels @GetFitMining Get busy with #GetFit and #BuildWealth as you #Move2Earn, #Travel2Earn and #Play2Earn.  You’re already doing/moving so why not get rewarded?"
2022-11-22 03:00:00+00:00,GetFitMining,1594888397461471233,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/W1X5Y6fv2Z"
2022-11-22 02:00:02+00:00,GetFitMining,1594873307932803073,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/y1w9xq3YyO"
2022-11-22 01:00:01+00:00,GetFitMining,1594858203342176262,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/aQaBHPvlXo"
2022-11-22 00:00:00+00:00,GetFitMining,1594843101348081665,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/fzTxBefsT0"
2022-11-21 22:00:02+00:00,GetFitMining,1594812908382265344,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/B9DNlLl0vT"
2022-11-21 21:00:01+00:00,GetFitMining,1594797805763121152,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/DKfCIJxDA4"
2022-11-21 20:00:01+00:00,GetFitMining,1594782704448507928,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/4UuKdHwmc6"
2022-11-21 19:02:21+00:00,ArivaWonderland,1594768196049199104,"What's keeping you from securing your place too in the first travel #metaverse?

https://t.co/KjS8NK2OkN, get a land while you still can. 

#BNBChain #BuildOnBNB #Travel2Earn"
2022-11-21 19:00:00+00:00,GetFitMining,1594767604345970688,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrency #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/OaxNXPsBOu"
2022-11-20 15:39:16+00:00,indrawxyz,1594354697334190082,"I visited @BitkubOfficial's booth at the #APEC event last week. It was amazing to hear about this NFT and the #Travel2Earn concept.

Not to mention that Bitkub has grown significantly since our last communication in 2018. I hope we can speak again soon about @functionx_io. https://t.co/odxFKLWMxi"
2022-11-19 04:15:00+00:00,GetFitMining,1593820108593373185,"MINING IS NOW LIVE!! https://t.co/ge8m1waH7C Check it out!! Best #Move2Earn, #Play2Earn, #Travel2Earn app out there!!! Whether you’re an advanced #exerciser or just getting out for a #walk, #GetFitMining #rewards you!! Great #Christmas #Gift!  #Crypto! #Mining #Rewards! #Bitcoin https://t.co/Gnh81N56SK"
2022-11-19 03:15:00+00:00,GetFitMining,1593805008948105217,"MINING IS NOW LIVE!! https://t.co/ge8m1wsiwc Check it out!! Best #Move2Earn, #Play2Earn, #Travel2Earn app out there!!! Whether you’re an advanced #exerciser or just getting out for a #walk, #GetFitMining #rewards you!! Great #Christmas #Gift!  #Crypto! #Mining #Rewards! #Bitcoin https://t.co/UutmLEUkW4"
2022-11-19 02:15:00+00:00,GetFitMining,1593789909323554816,"MINING IS NOW LIVE!! https://t.co/ge8m1waH7C Check it out!! Best #Move2Earn, #Play2Earn, #Travel2Earn app out there!!! Whether you’re an advanced #exerciser or just getting out for a #walk, #GetFitMining #rewards you!! Great #Christmas #Gift!  #Crypto! #Mining #Rewards! #Bitcoin https://t.co/6q9gNukJsq"
2022-11-19 01:15:00+00:00,GetFitMining,1593774809954996224,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1waH7C If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrecy #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/Vhtw7XsTtq"
2022-11-19 00:15:00+00:00,GetFitMining,1593759710519377920,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrecy #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/JdyRI3WAEA"
2022-11-18 23:15:00+00:00,GetFitMining,1593744611058630657,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrecy #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/r7qjk2KLhp"
2022-11-18 22:15:00+00:00,GetFitMining,1593729512050761731,"1⃣ Follow us
2⃣ Retweet
3⃣ Tag 3 friends &amp; comment below
https://t.co/ge8m1wsiwc If an advanced #exerciser or just out for a #walk, #GetFitMining #rewards all of your #MOVEMENT  24/7 with #Crypto Mining Rewards! #workout #cryptocurrecy #Move2Earn #Play2Earn #TRAVEL2EARN #Bitcoin https://t.co/1eybrLvuqR"
2022-11-18 14:15:00+00:00,GetFitMining,1593608715684364288,"MINING IS NOW LIVE!! https://t.co/ge8m1waH7C Check it out!! Best #Move2Earn, #Play2Earn, #Travel2Earn app out there!!! Whether you’re an advanced #exerciser or just getting out for a #walk, #GetFitMining #rewards you!! Great #Christmas #Gift!  #Crypto! #Mining #Rewards! #Bitcoin https://t.co/0cV3lGbJCz"
2022-11-18 13:15:00+00:00,GetFitMining,1593593615854538754,"MINING IS NOW LIVE!! https://t.co/ge8m1wsiwc Check it out!! Best #Move2Earn, #Play2Earn, #Travel2Earn app out there!!! Whether you’re an advanced #exerciser or just getting out for a #walk, #GetFitMining #rewards you!! Great #Christmas #Gift!  #Crypto! #Mining #Rewards! #Bitcoin https://t.co/OTpbPyuWST"
2022-11-18 12:15:00+00:00,GetFitMining,1593578516532154371,"MINING IS NOW LIVE!! https://t.co/ge8m1wsiwc Check it out!! Best #Move2Earn, #Play2Earn, #Travel2Earn app out there!!! Whether you’re an advanced #exerciser or just getting out for a #walk, #GetFitMining #rewards you!! Great #Christmas #Gift!  #Crypto! #Mining #Rewards! #Bitcoin https://t.co/zyLW9BzmgB"
